player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
andrew-harris,Andrew Harris,RB,,,,,,,,0.0,45.0,7.0,0.0,143.0,
boris-bede,Boris Bede,K,91.0,,,1.0,,,,,,,,,
cam-phillips,Cam Phillips,WR,,,,,,,,1.0,5.0,1.0,,,
davaris-daniels,DaVaris DANIELS,WR,,,,,,,,0.0,65.0,4.0,,,
dejon-brissett,Dejon BRISSETT,WR,,,,,,,,0.0,5.0,1.0,,,
kurleigh-gittens-jr,Kurleigh GITTENS JR.,WR,,,,,,,,1.0,152.0,8.0,,,
markeith-ambles,Markeith Ambles,WR,,,,,,,,0.0,64.0,9.0,,,
mcleod-bethel-thompson,McLeod Bethel-Thompson,QB,,1.0,,,2.0,336.0,,,,,0.0,17.0,
tor-dst,TOR DST,DST,,,1.0,,,,21.0,,,,,,1.0
tor-qb,TOR QB,QB,,0.0,,,0.0,0.0,,,,,,,
