player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
austin-mack,Austin Mack,WR,,,,,,,,0.0,31.0,2.0,,,
charleston-rambo,Charleston RAMBO,WR,,,,,,,,0.0,77.0,3.0,,,
cole-spieker,Cole SPIEKER,WR,,,,,,,,0.0,35.0,4.0,,,
david-dallaire,David DALLAIRE,RB/FB,,,,,,,,1.0,6.0,1.0,,,
davis-alexander,Davis ALEXANDER,QB,,,0.0,,3.0,254.0,,,,,0.0,11.0,
jacob-mason,Jacob MASON,RB/FB,,,,,,,,0.0,7.0,1.0,,,
jose-maltos,Jose MALTOS,K,4.0,69.0,,,,,,,,,,,
mtl-dst,MTL DST,DST,,,,1.0,,,28.0,,,,,,5.0
mtl-k,MTL K,K,4.0,69.0,,,,,,,,,,,
mtl-qb,MTL QB,QB,,,0.0,,3.0,331.0,,,,,0.0,19.0,
mcleod-bethel-thompson,McLeod Bethel-Thompson,QB,,,0.0,,0.0,77.0,,,,,0.0,8.0,
sean-thomas-erlington,Sean THOMAS ERLINGTON,RB,,,,,,,,,4.0,1.0,1.0,63.0,
stevie-scott-iii,Stevie Scott III,RB,,,,,,,,,11.0,2.0,,17.0,
tyler-snead,Tyler SNEAD,WR,,,,,,,,1.0,64.0,4.0,,,
tyson-philpot,Tyson PHILPOT,WR,,,,,,,,1.0,96.0,8.0,0.0,4.0,
