player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
alexander-hollins,Alexander HOLLINS,WR,,,,,,,,1.0,39.0,3.0,,,
ayden-eberhardt,Ayden EBERHARDT,WR,,,,,,,,0.0,44.0,4.0,,,
bc-dst,BC DST,DST,,,,3.0,,,24.0,,,,,,3.0
bc-k,BC K,K,3.0,51.0,,,,,,,,,,,
bc-qb,BC QB,QB,,,2.0,,2.0,393.0,,,,,1.0,39.0,
chase-brice,Chase BRICE,QB,,,0.0,,0.0,8.0,,,,,,,
david-mackie,David Mackie,FB,,,,,,,,,,,0.0,5.0,
dezmon-patmon,Dezmon Patmon,WR,,,,,,,,0.0,30.0,2.0,,,
justin-mcinnis,Justin MCINNIS,WR,,,,,,,,0.0,106.0,7.0,,,
keon-hatcher,Keon HATCHER,WR,,,,,,,,0.0,117.0,8.0,,,
sean-whyte,Sean WHYTE,K,3.0,51.0,,,,,,,,,,,
stanley-berryhill,Stanley BERRYHILL,WR,,,,,,,,0.0,24.0,2.0,,,
vernon-adams-jr,Vernon ADAMS JR.,QB,,,0.0,,3.0,213.0,,,,,0.0,16.0,
william-stanback,William STANBACK,RB,,,,,,,,0.0,6.0,2.0,0.0,28.0,
