player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
brady-oliveira,Brady OLIVEIRA,RB,,,,,,,,0.0,42.0,4.0,0.0,100.0,
chris-streveler,Chris STREVELER,QB,,,,,,,,,,,0.0,25.0,
josh-johnson-2,Josh Johnson,WR,,,,,,,,0.0,21.0,5.0,0.0,1.0,
kevens-clercius,Kevens Clercius,WR,,,,,,,,0.0,25.0,2.0,,,
lucky-whitehead,Lucky Whitehead,WR,,,,,,,,1.0,56.0,6.0,,,
nic-demski,Nic DEMSKI,WR,,,,,,,,0.0,39.0,3.0,,,
ontaria-wilson,Ontaria Wilson,WR,,,,,,,,0.0,112.0,7.0,,,
sergio-castillo,Sergio CASTILLO,K,1.0,227.0,,,,,,,,,,,
wpg-dst,WPG DST,DST,,,,1.0,,,31.0,,,,,,2.0
wpg-k,WPG K,K,1.0,227.0,,,,,,,,,,,
wpg-qb,WPG QB,QB,,,0.0,,1.0,295.0,,,,,0.0,42.0,
zach-collaros,Zach COLLAROS,QB,,,0.0,,1.0,295.0,,,,,0.0,17.0,
