player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
brett-lauther,Brett LAUTHER,K,1.0,103.0,,,1.0,,,,,,,,,,
cj-reavis,C.J. Reavis,DB,,,,,,,,,,,,,,,3.0
derel-walker,Derel Walker,WR,,,,,,,,,1.0,28.0,3.0,,,,1.0
frankie-hickson,Frankie Hickson,RB,,,,,,,,,,,,0.0,3.0,,
jake-wieneke,Jake Wieneke,WR,,,,,,,,,0.0,46.0,4.0,,,,
jamal-morrow,Jamal Morrow,RB,,,,,,,,,0.0,0.0,0.0,0.0,80.0,,
jayden-dalke,Jayden Dalke,DB,,,,,,,,,,,,,,,3.0
jeremy-clark,Jeremy Clark,DB,,,,,,,,,,,,,,,1.0
juwan-brescacin,Juwan Brescacin,WR,,,,,,,,,0.0,1.0,1.0,,,,
larry-dean,Larry Dean,LB/DB,,,,,,,,,,,,,,,4.0
mario-alford,Mario ALFORD,WR,,,,,,,,,0.0,0.0,0.0,,,,
micah-teitz,Micah Teitz,LB/DB,,,,,,,,,,,,,,,1.0
pete-robertson,Pete Robertson,DL/DB,,,,,,,,,,,,,,,1.0
rolan-milligan,Rolan Milligan,DB,,,,,,,,,,,,,,,2.0
ssk-dst,SSK DST,DST,,,,2.0,,,,13.0,,,,,,5.0,
ssk-k,SSK K,K,1.0,103.0,,,1.0,,,,,,,,,,
samuel-emilus,Samuel Emilus,WR,,,,,,,,,0.0,38.0,1.0,,,,
trevor-harris,Trevor HARRIS,QB,,,0.0,,,1.0,73.0,,,,,0.0,19.0,,
