player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
cgy-dst,CGY DST,DST,,,0.0,,,,11.0,,,,,,5.0
cgy-qb,CGY QB,QB,,2.0,,,1.0,271.0,,,,,,,
colton-hunchak,Colton Hunchak,WR,,,,,,,,0.0,38.0,2.0,,,
jake-maier,Jake Maier,QB,,0.0,,,0.0,294.0,,,,,0.0,14.0,
ka39deem-carey,Ka&#39;Deem Carey,RB,,,,,,,,0.0,2.0,1.0,1.0,84.0,
luther-hakunavanhu,Luther HAKUNAVANHU,WR,,,,,,,,0.0,48.0,3.0,,,
malik-henry,Malik Henry,WR/RB,,,,,,,,0.0,88.0,9.0,,,
reggie-begelton,Reggie BEGELTON,WR,,,,,,,,0.0,12.0,3.0,0.0,19.0,
rene-paredes,René Paredes,K,136.0,,,1.0,,,,,,,,,
richie-sindani,Richie Sindani,WR,,,,,,,,0.0,25.0,5.0,,,
