player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
cgy-dst,CGY DST,DST,,,,0.0,,,52.0,,,,,,0.0
cgy-k,CGY K,K,2.0,41.0,,,,,,,,,,,
cgy-qb,CGY QB,QB,,,1.0,,2.0,197.0,,,,,1.0,76.0,
cam-echols,Cam ECHOLS,WR,,,,,,,,0.0,16.0,2.0,,,
clark-barnes,Clark BARNES,WR,,,,,,,,1.0,24.0,3.0,,,
dedrick-mills,Dedrick MILLS,RB,,,,,,,,0.0,9.0,1.0,1.0,74.0,
jake-maier,Jake Maier,QB,,,1.0,,2.0,197.0,,,,,0.0,7.0,
jalen-philpot,Jalen PHILPOT,RB/WR,,,,,,,,1.0,47.0,6.0,0.0,29.0,
marken-michel,Marken Michel,WR,,,,,,,,0.0,48.0,6.0,,,
peyton-logan,Peyton Logan,RB,,,,,,,,0.0,5.0,2.0,0.0,15.0,
reggie-begelton,Reggie BEGELTON,WR,,,,,,,,0.0,43.0,4.0,,,
rene-paredes,René Paredes,K,2.0,41.0,,,,,,,,,,,
rysen-john,Rysen JOHN,WR,,,,,,,,0.0,5.0,1.0,,,
tommy-stevens,Tommy STEVENS,QB,,,,,,,,,,,1.0,69.0,
