player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
caleb-evans,Caleb EVANS,QB,,0.0,,,2.0,286.0,,,,,0.0,31.0,
darvin-adams,Darvin Adams,WR,,,,,,,,0.0,12.0,1.0,,,
jackson-bennett,Jackson Bennett,RB,,,,,,,,0.0,13.0,2.0,0.0,31.0,
jaelon-acklin,Jaelon Acklin,WR,,,,,,,,1.0,144.0,7.0,,,
lewis-ward,Lewis Ward,K,98.0,,,0.0,,,,,,,,,
marco-dubois,Marco DUBOIS,WR/FB,,,,,,,,0.0,3.0,1.0,,,
ott-dst,OTT DST,DST,,,0.0,,,,13.0,,,,,,4.0
ott-qb,OTT QB,QB,,0.0,,,0.0,0.0,,,,,,,
shaq-johnson,Shaq Johnson,WR,,,,,,,,0.0,33.0,2.0,,,
tyrie-adams,Tyrie ADAMS,QB,,,,,,,,,,,0.0,1.0,
william-powell,William Powell,RB,,,,,,,,0.0,5.0,1.0,0.0,50.0,
