player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
brady-oliveira,Brady OLIVEIRA,RB,,,,,,,,,,,0.0,64.0,
chris-streveler,Chris STREVELER,QB,,,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0,24.0,
dalton-schoen,Dalton SCHOEN,WR,,,,,,,,0.0,54.0,5.0,,,
drew-wolitarsky,Drew WOLITARSKY,WR,,,,,,,,0.0,72.0,7.0,,,
johnny-augustine,Johnny AUGUSTINE,RB,,,,,,,,,,,0.0,15.0,
nic-demski,Nic DEMSKI,WR,,,,,,,,0.0,94.0,8.0,0.0,-1.0,
ontaria-wilson,Ontaria Wilson,WR,,,,,,,,0.0,27.0,3.0,,,
sergio-castillo,Sergio CASTILLO,K,3.0,25.0,,,,,,,,,,,
wpg-dst,WPG DST,DST,,,,2.0,,,14.0,,,,,,1.0
wpg-k,WPG K,K,3.0,25.0,,,,,,,,,,,
wpg-qb,WPG QB,QB,,,0.0,,0.0,247.0,,,,,3.0,24.0,
zach-collaros,Zach COLLAROS,QB,,,0.0,,0.0,247.0,,,,,,,
