player_id,player_name,positions,assist_tackles,completions,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,fg_att_game,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,int_avg,int_long,int_tds,int_yards,interceptions_lost,interceptions_made,pass_attempts,passing_tds,passing_yards,pr_fc,punt_avg,punt_long,punt_tb,punt_yards,punts,punts_blocked,punts_in20,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,targets,xp_att_game
adonis-jennings,Adonis Jennings,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.0,2.0,,,,,4.0,
anthony-denham,Anthony Denham,WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,59.0,5.0,,,,1.0,7.0,
anthony-williams,Anthony Williams,LB/DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
austin-rehkow,Austin Rehkow,,,,,,,,,,,,,,,,,,,,,,,,,42.8,59.0,0.0,257.0,6.0,0.0,3.0,,,,,,,,,
branden-oliver,Branden Oliver,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1.0,8.0,0.0,40.0,,3.0,
cj-smith,CJ Smith,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
carl-bradford,Carl Bradford,DB/LB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
chris-odom,Chris Odom,DL/DE/DB/DT,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
cody-brown,Cody Brown,S/DB/SAF,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,6.0,,
connor-hamlett,Connor Hamlett,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,1.0,
darius-hamilton,Darius Hamilton,WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
demorney-pierson-el,De\'Morney Pierson-El,WR,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,0.0,7.0,1.0,,,,,5.0,
dexter-mcdougle,Dexter McDougle,DB,,,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
dres-anderson,Dres Anderson,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,2.0,,,,,4.0,
ed-shockley,Ed Shockley,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
edmond-robinson,Edmond Robinson,DB/LB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
erick-dargan,Erick Dargan,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
freddie-martino,Freddie Martino,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,1.0,
gerald-christian,Gerald Christian,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,44.0,3.0,,,,,4.0,
greer-martini,Greer Martini,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,6.0,,
jeff-locke,Jeff Locke,,,,,,,,,,,,,,,,,,,,,,,,,46.0,53.0,0.0,184.0,4.0,0.0,2.0,,,,,,,,,
jhurell-pressley,Jhurell Pressley,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,30.0,1.0,18.0,0.0,64.0,,2.0,
joel-bouagnon,Joel Bouagnon,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,39.0,,,
john-wolford,John Wolford,QB,,18.0,,,,,,,,,,,,,,,,0.0,,29.0,4.0,275.0,,,,,,,,,,,,8.0,0.0,23.0,,,
jordan-leslie,Jordan Leslie,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,2.0,,,,,3.0,
jordan-sterns,Jordan Sterns,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
josh-banderas,Josh Banderas,DB/LB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
josh-huff,Josh Huff,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,,,,,5.0,
josh-woodrum,Josh Woodrum,QB,,10.0,,,,,,,,,,,,,,,,1.0,,22.0,1.0,103.0,,,,,,,,,,,,1.0,0.0,5.0,,,
justin-stockton,Justin Stockton,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,46.0,,,
kaelin-burnett,Kaelin Burnett,DE/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
karter-schult,Karter Schult,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
kenny-bell,Kenny Bell,WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,1.0,3.0,
larry-rose,Larry Rose,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,16.0,,,
marcus-hardison,Marcus Hardison,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
marquis-bundy,Marquis Bundy,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.0,2.0,,,,,2.0,
matt-asiata,Matt Asiata,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,1.0,4.0,,1.0,
micah-hannemann,Micah Hannemann,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
mike-purcell,Mike Purcell,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
nick-folk,Nick Folk,PK,,,0.0,0.0,1.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
nick-truesdell,Nick Truesdell,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.0,3.0,,,,,3.0,
nyles-morgan,Nyles Morgan,DB/LB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
obum-gwacham,Obum Gwacham,DE/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
rahim-moore,Rahim Moore,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
rashad-ross,Rashad Ross,WR,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,103.0,5.0,,,,,7.0,
richard-mullaney,Richard Mullaney,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,57.0,5.0,,,,,5.0,
robert-nelson,Robert Nelson,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,
rykeem-yates,Rykeem Yates,DE/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
sealver-siliga,Sealver Siliga,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
sione-teuhema,Sione Teuhema,DL/DB/DT,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
steve-beauharnais,Steve Beauharnais,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
steve-williams,Steve Williams,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
steven-johnson,Steven Johnson,DB,0.0,,,,,,,,,,,,,6.0,6.0,0.0,6.0,,1.0,,,,,,,,,,,,,,,,,,7.0,,
tanner-balderree,Tanner Balderree,WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,5.0,1.0,,,,1.0,1.0,
tenny-palepoi,Tenny Palepoi,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
thomas-duarte,Thomas Duarte,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.0,1.0,,,,,1.0,
trenton-thompson,Trenton Thompson,DL/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
trevor-reilly,Trevor Reilly,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
will-davis,Will Davis,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
will-sutton,Will Sutton,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
