player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
ayden-eberhardt,Ayden EBERHARDT,WR,,,,,,,,0.0,63.0,2.0,,,
bc-dst,BC DST,DST,,,,1.0,,,18.0,,,,,,3.0
bc-k,BC K,K,3.0,99.0,,,,,,,,,,,
bc-qb,BC QB,QB,,,1.0,,4.0,382.0,,,,,0.0,33.0,
james-butler,James BUTLER,RB,,,,,,,,0.0,12.0,2.0,0.0,81.0,
jeremiah-masoli,Jeremiah MASOLI,QB,,,,,,,,,,,0.0,2.0,
jevon-cottoy,Jevon COTTOY,WR,,,,,,,,0.0,21.0,1.0,,,
justin-mcinnis,Justin MCINNIS,WR,,,,,,,,1.0,66.0,5.0,,,
keon-hatcher,Keon HATCHER,WR,,,,,,,,2.0,156.0,11.0,,,
nathan-rourke,Nathan ROURKE,QB,,,1.0,,4.0,382.0,,,,,0.0,31.0,
sean-whyte,Sean WHYTE,K,3.0,99.0,,,,,,,,,,,
stanley-berryhill,Stanley BERRYHILL,WR,,,,,,,,1.0,51.0,3.0,,,
