player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
bo-levi-mitchell,Bo Levi Mitchell,QB,,,1.0,3.0,389.0,,,,,,23.0,
brendan-oleary-orange,Brendan O\'LEARY-ORANGE,WR,,,,,,,1.0,63.0,3.0,,,
greg-bell,Greg Bell,RB,,,,,,,0.0,26.0,3.0,0.0,56.0,
ham-dst,HAM DST,DST,,,,,,33.0,,,,,,1.0
ham-k,HAM K,K,4.0,76.0,,,,,,,,,,
ham-qb,HAM QB,QB,,,1.0,3.0,389.0,,,,,0.0,23.0,
jevoni-robinson,Jevoni Robinson,TE/WR,,,,,,,0.0,0.0,0.0,,,
johnny-augustine,Johnny AUGUSTINE,RB,,,,,,,0.0,18.0,2.0,0.0,14.0,
keaton-bruggeling,Keaton BRUGGELING,WR,,,,,,,0.0,8.0,2.0,,,
kenny-lawler,Kenny Lawler,WR,,,,,,,0.0,29.0,2.0,,,
kiondre-smith,Kiondre SMITH,WR,,,,,,,2.0,138.0,14.0,,,
marc-liegghio,Marc LIEGGHIO,K,4.0,76.0,,,,,,,,,,
shemar-bridges,Shemar BRIDGES,WR,,,,,,,0.0,21.0,2.0,,,
tim-white,Tim White,WR,,,,,,,0.0,86.0,6.0,,,
