player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
cgy-dst,CGY DST,DST,,,,,,31.0,,,,,,2.0
cgy-k,CGY K,K,1.0,58.0,,,,,,,,,,
cgy-qb,CGY QB,QB,,,1.0,0.0,267.0,,,,,0.0,28.0,
clark-barnes,Clark BARNES,WR,,,,,,,0.0,58.0,5.0,,,
damien-alford,Damien ALFORD,WR,,,,,,,0.0,9.0,1.0,,,
dedrick-mills,Dedrick MILLS,RB,,,,,,,0.0,27.0,1.0,0.0,38.0,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,0.0,25.0,2.0,,,
erik-brooks,Erik BROOKS,WR,,,,,,,0.0,115.0,6.0,,,
jalen-philpot,Jalen PHILPOT,WR/RB,,,,,,,0.0,3.0,1.0,0.0,-2.0,
jeshrun-antwi,Jeshrun ANTWI,RB,,,,,,,,,,0.0,7.0,
pj-walker-2,P.J. WALKER,QB,,,1.0,,38.0,,,,,,1.0,
rene-paredes-2,Rene PAREDES,K,1.0,58.0,,,,,,,,,,
tevin-jones,Tevin JONES,WR,,,,,,,0.0,30.0,3.0,,,
vernon-adams-jr,Vernon ADAMS JR.,QB,,,,,229.0,,,,,,27.0,
