player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
alexander-hollins,Alexander HOLLINS,WR,,,,,,,0.0,0.0,0.0,,,
arkell-smith,Arkell Smith,WR,,,,,,,0.0,28.0,2.0,0.0,0.0,
cody-fajardo,Cody FAJARDO,QB,,,1.0,1.0,257.0,,,,,0.0,13.0,
cole-snyder,Cole SNYDER,QB,,,0.0,0.0,47.0,,,,,1.0,3.0,
edm-dst,EDM DST,DST,,,,,,28.0,,,,,,1.0
edm-k,EDM K,K,3.0,33.0,,,,,,,,,,
edm-qb,EDM QB,QB,,,1.0,1.0,257.0,,,,,1.0,16.0,
javon-leake,Javon LEAKE,RB,,,,,,,,,,0.0,26.0,
justin-rankin,Justin Rankin,RB,,,,,,,1.0,64.0,7.0,1.0,69.0,
kaion-julien-grant,Kaion JULIEN-GRANT,WR,,,,,,,0.0,42.0,2.0,,,
kurleigh-gittens-jr,Kurleigh GITTENS JR.,WR,,,,,,,,61.0,5.0,,,
steven-dunbar-jr,Steven Dunbar Jr.,WR,,,,,,,,62.0,4.0,,9.0,
vincent-blanchard,Vincent Blanchard,K,3.0,33.0,,,,,,,,,,
