player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
aj-ouellette,A.J. OUELLETTE,RB,,,,,,,1.0,12.0,3.0,,72.0,
brett-lauther,Brett LAUTHER,K,3.0,123.0,,,,,,,,,,
dhel-duncan-busby,Dhel Duncan-Busby,WR,,,,,,,0.0,67.0,4.0,,,
dohnte-meyers,Dohnte Meyers,WR,,,,,,,2.0,132.0,7.0,,,
joe-robustelli,Joe Robustelli,WR,,,,,,,0.0,29.0,1.0,,,
kadeem-carey,Ka\'Deem CAREY,RB,,,,,,,,,,,12.0,
keesean-johnson,KeeSean Johnson,WR,,,,,,,0.0,77.0,6.0,,,
ssk-dst,SSK DST,DST,,,1.0,,,27.0,,,,,,1.0
ssk-k,SSK K,K,3.0,123.0,,,,,,,,,,
ssk-qb,SSK QB,QB,,,1.0,3.0,395.0,,,,,0.0,27.0,
samuel-emilus,Samuel Emilus,WR,,,,,,,0.0,78.0,2.0,,,
tommy-stevens,Tommy STEVENS,WR/QB,,,,,,,,,,0.0,27.0,
trevor-harris,Trevor HARRIS,QB,,,1.0,3.0,395.0,,,,,,,
