game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2018-07-07-1147718,2018-07-07,2018,1,T20I,Uganda,Scotland,,,,,,,18.0,0.0,0.0,9.0,0.0,1.0,,,1.0
cricket-t20i-2018-07-08-1147722,2018-07-08,2018,1,T20I,Scotland,Ireland,,,,,,,12.0,0.0,0.0,13.0,0.0,0.0,,,1.0
cricket-t20i-2018-07-10-1147725,2018-07-10,2018,1,T20I,Scotland,Thailand,1.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,16.0,1.0,0.0,,,1.0
cricket-t20i-2018-07-12-1147731,2018-07-12,2018,1,T20I,Bangladesh,Scotland,3.0,0.0,0.0,6.0,1.0,0.0,24.0,0.0,0.0,17.0,2.0,1.0,,,1.0
cricket-t20i-2018-07-14-1147734,2018-07-14,2018,1,T20I,Papua New Guinea,Scotland,,,,,,,18.0,0.0,0.0,11.0,0.0,1.0,,,1.0
cricket-t20i-2019-06-26-1190605,2019-06-26,2019,1,T20I,Netherlands,Scotland,26.0,3.0,1.0,6.0,26.0,0.0,24.0,0.0,0.0,25.0,1.0,3.0,1.0,,1.0
cricket-t20i-2019-06-27-1190607,2019-06-27,2019,1,T20I,Netherlands,Scotland,7.0,0.0,0.0,4.0,3.0,0.0,12.0,0.0,0.0,8.0,0.0,1.0,,,1.0
cricket-t20i-2019-06-29-1190608,2019-06-29,2019,1,T20I,Germany,Scotland,10.0,0.0,1.0,5.0,9.0,0.0,12.0,0.0,0.0,5.0,0.0,1.0,,,1.0
cricket-t20i-2019-08-10-1190749,2019-08-10,2019,1,T20I,Ireland,Scotland,20.0,2.0,0.0,4.0,20.0,0.0,12.0,0.0,0.0,16.0,1.0,3.0,,,1.0
cricket-t20i-2019-08-12-1190750,2019-08-12,2019,1,T20I,Scotland,Thailand,10.0,2.0,0.0,4.0,10.0,0.0,6.0,0.0,0.0,5.0,0.0,1.0,1.0,,1.0
cricket-t20i-2019-08-13-1190753,2019-08-13,2019,1,T20I,Netherlands,Scotland,9.0,0.0,0.0,4.0,9.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,,,1.0
cricket-t20i-2019-08-14-1190754,2019-08-14,2019,1,T20I,Ireland,Scotland,5.0,0.0,0.0,4.0,4.0,0.0,18.0,0.0,0.0,36.0,0.0,2.0,,,1.0
cricket-t20i-2019-09-01-1197052,2019-09-01,2019,1,T20I,Scotland,Papua New Guinea,14.0,0.0,0.0,5.0,5.0,0.0,18.0,0.0,0.0,20.0,1.0,0.0,2.0,,1.0
cricket-t20i-2019-09-03-1197057,2019-09-03,2019,1,T20I,Scotland,Bangladesh,5.0,1.0,1.0,7.0,5.0,0.0,6.0,0.0,0.0,10.0,0.0,3.0,,,1.0
cricket-t20i-2019-09-07-1197066,2019-09-07,2019,1,T20I,Scotland,Netherlands,2.0,0.0,1.0,6.0,2.0,0.0,16.0,0.0,0.0,16.0,1.0,1.0,1.0,,1.0
cricket-t20i-2021-05-24-1262918,2021-05-24,2021,1,T20I,Scotland,Ireland,16.0,0.0,0.0,6.0,11.0,0.0,18.0,1.0,0.0,3.0,0.0,0.0,,,1.0
cricket-t20i-2021-05-25-1262917,2021-05-25,2021,1,T20I,Ireland,Scotland,12.0,1.0,0.0,5.0,9.0,0.0,24.0,0.0,1.0,29.0,0.0,3.0,,,1.0
cricket-t20i-2021-05-26-1262919,2021-05-26,2021,1,T20I,Ireland,Scotland,10.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,1.0,8.0,0.0,0.0,,,1.0
cricket-t20i-2021-08-26-1274595,2021-08-26,2021,1,T20I,Netherlands,Scotland,,,,,,,24.0,1.0,0.0,14.0,0.0,0.0,,,1.0
