game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W1_BREEZE,,2022,1,AUDL,,,0.0,2.0,,,0.0,5.0,,,0.0,304.0,37.0
SYNTHETIC_AUDL_2022_W2_BREEZE,,2022,2,AUDL,,,0.0,0.0,,,0.0,1.0,,,0.0,69.0,29.0
SYNTHETIC_AUDL_2022_W3_BREEZE,,2022,3,AUDL,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2022-06-18-TOR-DC,2022-06-18,2022,4,,TOR,DC,3.0,1.0,,,1.0,0.0,,,1.0,154.0,102.0
2022-07-02-DC-PHI,2022-07-02,2022,6,,DC,PHI,1.0,0.0,,,0.0,1.0,,,0.0,113.0,29.0
2022-07-08-PHI-DC,2022-07-08,2022,7,AUDL,phoenix,breeze,1.0,0.0,,,0.0,0.0,,,1.0,79.0,26.0
2022-07-15-DC-MTL,2022-07-15,2022,8,AUDL,breeze,royal,1.0,1.0,,,0.0,1.0,,,0.0,52.0,88.0
2022-07-16-DC-OTT,2022-07-16,2022,8,AUDL,breeze,outlaws,0.0,3.0,,,0.0,1.0,,,1.0,70.0,-22.0
2022-07-23-DC-BOS,2022-07-23,2022,9,AUDL,breeze,glory,0.0,3.0,,,0.0,0.0,,,0.0,9.0,-9.0
2022-07-29-OTT-DC,2022-07-29,2022,10,AUDL,outlaws,breeze,2.0,1.0,,,0.0,1.0,,,2.0,277.0,0.0
2023-04-29-DC-CAR,2023-04-29,2023,1,AUDL,DC BREEZE,CAROLINA FLYERS,,1.0,1.0,,,1.0,,,,54.0,
2023-05-07-PHI-DC,2023-05-07,2023,2,AUDL,PHILADELPHIA PHOENIX,DC BREEZE,1.0,1.0,8.0,4.0,,4.0,,4.0,,98.0,26.0
2023-05-20-DC-TOR,2023-05-20,2023,4,AUDL,DC BREEZE,TORONTO RUSH,1.0,4.0,6.0,7.0,,,1.0,7.0,,21.0,35.0
2023-06-02-CAR-DC,2023-06-02,2023,6,AUDL,CAROLINA FLYERS,DC BREEZE,,,1.0,1.0,,,,1.0,,23.0,1.0
2023-06-23-DC-MTL,2023-06-23,2023,9,AUDL,DC BREEZE,MONTREAL ROYAL,2.0,1.0,6.0,4.0,,,2.0,5.0,,80.0,9.0
2023-06-24-DC-BOS,2023-06-24,2023,9,AUDL,DC BREEZE,BOSTON GLORY,,,,,,1.0,,,1.0,,
2023-06-30-DC-NY,2023-06-30,2023,10,AUDL,DC BREEZE,NEW YORK EMPIRE,1.0,1.0,7.0,4.0,,2.0,,5.0,1.0,79.0,16.0
2023-07-08-BOS-DC,2023-07-08,2023,11,AUDL,BOSTON GLORY,DC BREEZE,1.0,1.0,6.0,5.0,,,1.0,5.0,,14.0,13.0
2023-07-15-DC-PHI,2023-07-15,2023,12,AUDL,DC BREEZE,PHILADELPHIA PHOENIX,1.0,1.0,6.0,5.0,,,,6.0,1.0,46.0,6.0
2025-04-26-PHI-DC,2025-04-26,2025,1,UFA,phoenix,breeze,0.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0
2025-05-03-TOR-DC,2025-05-03,2025,2,UFA,rush,breeze,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-05-10-DC-CAR,2025-05-10,2025,3,UFA,breeze,flyers,0.0,0.0,,,0.0,2.0,,,0.0,72.0,6.0
2025-05-18-BOS-DC,2025-05-18,2025,4,UFA,glory,breeze,0.0,1.0,,,0.0,0.0,,,0.0,4.0,26.0
2025-05-30-DC-TOR,2025-05-30,2025,6,UFA,breeze,rush,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-05-31-DC-MTL,2025-05-31,2025,6,UFA,breeze,royal,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-06-06-NY-DC,2025-06-06,2025,7,UFA,empire,breeze,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-06-14-DC-NY,2025-06-14,2025,8,UFA,breeze,empire,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2025-06-27-MTL-DC,2025-06-27,2025,10,UFA,royal,breeze,0.0,1.0,,,0.0,2.0,,,0.0,135.0,42.0
2025-07-06-DC-BOS,2025-07-06,2025,11,UFA,breeze,glory,0.0,0.0,,,0.0,1.0,,,0.0,23.0,42.0
2025-07-12-BOS-DC,2025-07-12,2025,12,UFA,glory,breeze,1.0,0.0,,,0.0,0.0,,,1.0,34.0,27.0
2025-07-19-DC-PHI,2025-07-19,2025,13,UFA,breeze,phoenix,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
