game_id,date,season,week,league,away,home,interceptions_made,sacks,tackles
SYNTHETIC_CFL_2023_W1_MTL,,2023,1,CFL,,,1.0,,
SYNTHETIC_CFL_2023_W13_MTL,,2023,13,CFL,,,0.0,0.0,1.0
SYNTHETIC_CFL_2023_W14_MTL,,2023,14,CFL,,,0.0,0.0,4.0
SYNTHETIC_CFL_2023_W15_MTL,,2023,15,CFL,,,0.0,0.0,2.0
SYNTHETIC_CFL_2023_W16_MTL,,2023,16,CFL,,,0.0,0.0,2.0
SYNTHETIC_CFL_2023_W17_MTL,,2023,17,CFL,,,0.0,0.0,1.0
SYNTHETIC_CFL_2023_W18_MTL,,2023,18,CFL,,,0.0,0.0,6.0
SYNTHETIC_CFL_2023_W19_MTL,,2023,19,CFL,,,0.0,0.0,2.0
SYNTHETIC_CFL_2023_W21_MTL,,2023,21,CFL,,,0.0,0.0,1.0
SYNTHETIC_CFL_2024_W1_BC,,2024,1,CFL,,,,,2.0
