game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2024-04-27-MIN-PIT,2024-04-27,2024,1,,MIN,PIT,2.0,1.0,0.0,1.0,0.0,136.0,119.0
2024-05-11-MIN-CHI,2024-05-11,2024,3,,MIN,CHI,1.0,0.0,0.0,0.0,0.0,103.0,178.0
2024-05-18-PIT-MIN,2024-05-18,2024,4,,PIT,MIN,1.0,0.0,0.0,0.0,3.0,80.0,176.0
2024-05-24-MIN-MAD,2024-05-24,2024,5,,MIN,MAD,2.0,0.0,0.0,0.0,1.0,79.0,79.0
2024-06-08-MIN-IND,2024-06-08,2024,7,,MIN,IND,1.0,0.0,0.0,1.0,1.0,125.0,216.0
2024-06-15-COL-MIN,2024-06-15,2024,8,,COL,MIN,1.0,0.0,0.0,0.0,0.0,122.0,141.0
2024-06-22-MAD-MIN,2024-06-22,2024,9,,MAD,MIN,0.0,0.0,0.0,2.0,0.0,121.0,246.0
2024-06-28-MIN-CHI,2024-06-28,2024,10,,MIN,CHI,2.0,1.0,0.0,2.0,0.0,104.0,163.0
2024-06-29-MIN-DET,2024-06-29,2024,10,,MIN,DET,1.0,0.0,0.0,3.0,0.0,144.0,146.0
2024-07-06-CHI-MIN,2024-07-06,2024,11,,CHI,MIN,1.0,0.0,0.0,3.0,1.0,126.0,144.0
2024-07-12-NY-MIN,2024-07-12,2024,12,,NY,MIN,1.0,0.0,1.0,1.0,0.0,66.0,112.0
2024-07-20-DET-MIN,2024-07-20,2024,13,,DET,MIN,1.0,0.0,0.0,1.0,1.0,149.0,188.0
2025-04-26-MAD-MIN,2025-04-26,2025,1,,MAD,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-10-MIN-IND,2025-05-10,2025,3,,MIN,IND,0.0,0.0,0.0,0.0,0.0,159.0,201.0
2025-05-17-CHI-MIN,2025-05-17,2025,4,,CHI,MIN,1.0,2.0,0.0,0.0,4.0,66.0,100.0
2025-05-24-MIN-PIT,2025-05-24,2025,5,,MIN,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-30-ATL-MIN,2025-05-30,2025,6,,ATL,MIN,0.0,0.0,0.0,1.0,0.0,75.0,167.0
2025-06-07-PIT-MIN,2025-06-07,2025,7,,PIT,MIN,0.0,0.0,0.0,0.0,0.0,8.0,132.0
2025-06-13-MIN-MAD,2025-06-13,2025,8,,MIN,MAD,1.0,1.0,0.0,0.0,2.0,115.0,105.0
2025-06-21-IND-MIN,2025-06-21,2025,9,,IND,MIN,1.0,0.0,1.0,2.0,1.0,57.0,83.0
2025-07-04-MIN-CHI,2025-07-04,2025,11,,MIN,CHI,0.0,0.0,0.0,1.0,0.0,102.0,51.0
2025-07-05-MIN-DET,2025-07-05,2025,11,,MIN,DET,1.0,0.0,0.0,2.0,1.0,121.0,186.0
2025-07-12-MAD-MIN,2025-07-12,2025,12,,MAD,MIN,0.0,0.0,1.0,0.0,1.0,94.0,160.0
2025-07-18-MIN-SLC,2025-07-18,2025,13,,MIN,SLC,1.0,0.0,0.0,0.0,0.0,42.0,111.0
2025-07-20-DET-MIN,2025-07-20,2025,13,,DET,MIN,0.0,0.0,0.0,1.0,0.0,1.0,94.0
2026-05-02-CHI-MIN,2026-05-02,2026,2,,CHI,MIN,0.0,0.0,0.0,1.0,0.0,28.0,8.0
