game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,recv_lg,recv_rec,recv_tar,recv_yac,recv_yds,rush_att,rush_lg,rush_yds,rushing_tds,rushing_yards
FOOTBALL_CFL_2022_6_10_OTT@WPG,2022-06-10,2022,1,CFL,OTT,WPG,,,,1.0,1.0,1.0,1.0,1.0,9.0,6.0,33.0,,
FOOTBALL_CFL_2022_6_17_WPG@OTT,2022-06-17,2022,1,CFL,WPG,OTT,,,,2.0,3.0,3.0,3.0,3.0,12.0,19.0,85.0,,
FOOTBALL_CFL_2022_8_19_EDM@OTT,2022-08-19,2022,1,CFL,EDM,OTT,,,,13.0,4.0,4.0,7.0,15.0,7.0,6.0,20.0,,
FOOTBALL_CFL_2022_8_27_OTT@EDM,2022-08-27,2022,1,CFL,OTT,EDM,,,,15.0,3.0,4.0,9.0,13.0,12.0,10.0,58.0,,
FOOTBALL_CFL_2022_9_10_TOR@OTT,2022-09-10,2022,1,CFL,TOR,OTT,,,,10.0,6.0,8.0,19.0,30.0,14.0,25.0,80.0,,
FOOTBALL_CFL_2022_9_24_TOR@OTT,2022-09-24,2022,1,CFL,TOR,OTT,,,,20.0,4.0,5.0,11.0,38.0,9.0,12.0,47.0,,
FOOTBALL_CFL_2022_9_2_OTT@MTL,2022-09-02,2022,1,CFL,OTT,MTL,,,,20.0,2.0,2.0,17.0,24.0,15.0,15.0,72.0,,
FOOTBALL_CFL_2022_9_30_OTT@BC,2022-09-30,2022,1,CFL,OTT,BC,,,,10.0,4.0,6.0,18.0,35.0,12.0,19.0,59.0,,
9889285,2023-06-10,2023,1,CFL,OTT,MTL,0.0,15.0,4.0,,,,,,,,,0.0,36.0
9889304,2023-07-15,2023,6,CFL,WPG,OTT,,,,,,,,,,,,0.0,36.0
9889309,2023-07-23,2023,7,CFL,OTT,CGY,0.0,14.0,2.0,,,,,,,,,1.0,57.0
9889310,2023-07-28,2023,8,CFL,HAM,OTT,0.0,43.0,2.0,,,,,,,,,0.0,53.0
9889317,2023-08-06,2023,9,CFL,OTT,SSK,0.0,15.0,3.0,,,,,,,,,0.0,33.0
9889321,2023-08-13,2023,10,CFL,OTT,TOR,0.0,26.0,2.0,,,,,,,,,0.0,47.0
9889324,2023-08-19,2023,11,CFL,MTL,OTT,0.0,2.0,1.0,,,,,,,,,0.0,64.0
9889329,2023-08-27,2023,12,CFL,OTT,EDM,0.0,0.0,0.0,,,,,,,,,1.0,84.0
9889334,2023-09-08,2023,14,CFL,HAM,OTT,0.0,69.0,4.0,,,,,,,,,0.0,146.0
9889341,2023-09-16,2023,15,CFL,OTT,BC,0.0,8.0,1.0,,,,,,,,,0.0,66.0
9889342,2023-09-22,2023,16,CFL,SSK,OTT,0.0,27.0,3.0,,,,,,,,,0.0,136.0
9889348,2023-09-30,2023,17,CFL,MTL,OTT,0.0,66.0,8.0,,,,,,,,,1.0,25.0
9889353,2023-10-09,2023,18,CFL,OTT,MTL,0.0,5.0,1.0,,,,,,,,,0.0,45.0
9889357,2023-10-14,2023,19,CFL,OTT,TOR,0.0,11.0,3.0,,,,,,,,,1.0,125.0
9889363,2023-10-28,2023,21,CFL,TOR,OTT,0.0,25.0,3.0,,,,,,,,,0.0,51.0
