game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,recv_gp,recv_rec,recv_yds,rush_att,rush_gp,rush_yds,rushing_tds,rushing_yards
FOOTBALL_CFL_2022_SEASON_TOTAL,,2022,1,CFL,,,,,,8.0,27.0,159.0,90.0,8.0,454.0,,
SYNTHETIC_CFL_2023_W1_OTT,2023-06-10,2023,1,CFL,OTT,MTL,0.0,15.0,4.0,,,,,,,0.0,36.0
SYNTHETIC_CFL_2023_W6_OTT,2023-07-15,2023,6,CFL,WPG,OTT,,,,,,,,,,0.0,36.0
SYNTHETIC_CFL_2023_W7_OTT,2023-07-23,2023,7,CFL,OTT,CGY,0.0,14.0,2.0,,,,,,,1.0,57.0
SYNTHETIC_CFL_2023_W8_OTT,2023-07-28,2023,8,CFL,HAM,OTT,0.0,43.0,2.0,,,,,,,0.0,53.0
SYNTHETIC_CFL_2023_W9_OTT,2023-08-06,2023,9,CFL,OTT,SSK,0.0,15.0,3.0,,,,,,,0.0,33.0
SYNTHETIC_CFL_2023_W10_OTT,2023-08-13,2023,10,CFL,OTT,TOR,0.0,26.0,2.0,,,,,,,0.0,47.0
SYNTHETIC_CFL_2023_W11_OTT,2023-08-19,2023,11,CFL,MTL,OTT,0.0,2.0,1.0,,,,,,,0.0,64.0
SYNTHETIC_CFL_2023_W12_OTT,2023-08-27,2023,12,CFL,OTT,EDM,0.0,0.0,0.0,,,,,,,1.0,84.0
SYNTHETIC_CFL_2023_W14_OTT,2023-09-08,2023,14,CFL,HAM,OTT,0.0,69.0,4.0,,,,,,,0.0,146.0
SYNTHETIC_CFL_2023_W15_OTT,2023-09-16,2023,15,CFL,OTT,BC,0.0,8.0,1.0,,,,,,,0.0,66.0
SYNTHETIC_CFL_2023_W16_OTT,2023-09-22,2023,16,CFL,SSK,OTT,0.0,27.0,3.0,,,,,,,0.0,136.0
SYNTHETIC_CFL_2023_W17_OTT,2023-09-30,2023,17,CFL,MTL,OTT,0.0,66.0,8.0,,,,,,,1.0,25.0
SYNTHETIC_CFL_2023_W18_OTT,2023-10-09,2023,18,CFL,OTT,MTL,0.0,5.0,1.0,,,,,,,0.0,45.0
SYNTHETIC_CFL_2023_W19_OTT,2023-10-14,2023,19,CFL,OTT,TOR,0.0,11.0,3.0,,,,,,,1.0,125.0
SYNTHETIC_CFL_2023_W21_OTT,2023-10-28,2023,21,CFL,TOR,OTT,0.0,25.0,3.0,,,,,,,0.0,51.0
