game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_SOL,,,2,AUDL,,,0.0,0.0,,,0.0,1.0,,,,,0.0,44.0,52.0
2022-06-17-ATX-CHI,2022-06-17,2022,4,,ATX,CHI,0.0,2.0,,,0.0,0.0,,,,,1.0,19.0,17.0
2022-06-18-ATX-MAD,2022-06-18,2022,4,,ATX,MAD,2.0,0.0,,,0.0,1.0,,,,,3.0,73.0,59.0
2022-06-25-DAL-ATX,2022-06-25,2022,5,,DAL,ATX,1.0,1.0,,,0.0,1.0,,,,,0.0,87.0,182.0
2022-07-02-ATX-DAL,2022-07-02,2022,6,,ATX,DAL,3.0,0.0,,,0.0,1.0,,,,,1.0,67.0,141.0
2022-07-09-ATL-ATX,2022-07-09,2022,7,,ATL,ATX,0.0,0.0,,,0.0,1.0,,,,,0.0,61.0,81.0
2022-07-16-DAL-ATX,2022-07-16,2022,8,,DAL,ATX,2.0,0.0,,,0.0,1.0,,,,,2.0,62.0,77.0
2022-07-29-TB-ATX,2022-07-29,2022,10,,TB,ATX,5.0,4.0,,,0.0,1.0,,,,,2.0,171.0,191.0
2023-04-29-ATX-HTX,2023-04-29,2023,1,,ATX,HTX,2.0,,8.0,7.0,,,,,1.0,9.0,2.0,98.0,23.0
2023-05-12-ATX-ATL,2023-05-12,2023,3,,ATX,ATL,2.0,1.0,13.0,14.0,1.0,2.0,,1.0,,15.0,,88.0,159.0
2023-05-13-ATX-CAR,2023-05-13,2023,3,,ATX,CAR,,,,,,,1.0,,,,1.0,,
2023-05-20-SD-ATX,2023-05-20,2023,4,,SD,ATX,1.0,1.0,9.0,12.0,,,2.0,,,13.0,1.0,53.0,39.0
2023-05-28-ATX-DAL,2023-05-28,2023,5,,ATX,DAL,1.0,3.0,12.0,14.0,,1.0,1.0,,,16.0,1.0,42.0,79.0
2023-06-02-HTX-ATX,2023-06-02,2023,6,,HTX,ATX,1.0,,5.0,7.0,,,,,,7.0,,48.0,54.0
2023-06-10-CAR-ATX,2023-06-10,2023,7,,CAR,ATX,,1.0,12.0,9.0,,2.0,2.0,1.0,,12.0,3.0,101.0,97.0
2023-06-17-ATX-HTX,2023-06-17,2023,8,,ATX,HTX,2.0,1.0,14.0,11.0,3.0,3.0,1.0,,,12.0,1.0,117.0,103.0
2023-07-01-DAL-ATX,2023-07-01,2023,10,,DAL,ATX,2.0,,17.0,16.0,,,2.0,1.0,,18.0,2.0,108.0,177.0
2024-05-03-HTX-ATX,2024-05-03,2024,2,,HTX,ATX,0.0,1.0,,,0.0,3.0,,,,,0.0,60.0,155.0
2024-05-11-ATX-DAL,2024-05-11,2024,3,,ATX,DAL,2.0,1.0,,,0.0,0.0,,,,,2.0,43.0,93.0
2024-05-25-CHI-ATX,2024-05-25,2024,5,,CHI,ATX,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2024-05-31-CAR-ATX,2024-05-31,2024,6,,CAR,ATX,2.0,0.0,,,0.0,1.0,,,,,1.0,86.0,130.0
2024-06-01-ATX-HTX,2024-06-01,2024,6,,ATX,HTX,3.0,0.0,,,0.0,0.0,,,,,1.0,118.0,119.0
2024-06-07-ATX-ATL,2024-06-07,2024,7,,ATX,ATL,0.0,0.0,,,0.0,1.0,,,,,1.0,51.0,76.0
2024-06-08-ATX-CAR,2024-06-08,2024,7,,ATX,CAR,0.0,0.0,,,0.0,1.0,,,,,1.0,35.0,22.0
2024-06-15-DAL-ATX,2024-06-15,2024,8,,DAL,ATX,6.0,1.0,,,0.0,1.0,,,,,2.0,262.0,359.0
2024-06-21-ATX-DAL,2024-06-21,2024,9,,ATX,DAL,3.0,0.0,,,1.0,2.0,,,,,1.0,283.0,290.0
2024-06-29-ATL-ATX,2024-06-29,2024,10,,ATL,ATX,0.0,0.0,,,1.0,1.0,,,,,0.0,28.0,103.0
2024-07-06-HTX-ATX,2024-07-06,2024,11,,HTX,ATX,2.0,3.0,,,0.0,1.0,,,,,1.0,90.0,197.0
2024-07-20-ATX-DAL,2024-07-20,2024,13,,ATX,DAL,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2026-04-25-ATL-ATX,2026-04-25,2026,1,,ATL,ATX,3.0,0.0,,,0.0,0.0,,,,,1.0,108.0,164.0
