game_id,date,season,week,league,away,home,blocked_punt,fumble_recoveries,interceptions_made,points_against,sacks,safety
SYNTHETIC_USFL_2022_W1_PHI,,2022,1,USFL,,,,0.0,1.0,23.0,0.0,
SYNTHETIC_USFL_2022_W2_PHI,,2022,2,USFL,,,,0.0,2.0,23.0,3.0,
SYNTHETIC_USFL_2022_W3_PHI,,2022,3,USFL,,,,0.0,0.0,24.0,3.0,
SYNTHETIC_USFL_2022_W4_PHI,,2022,4,USFL,,,,0.0,3.0,25.0,2.0,
SYNTHETIC_USFL_2022_W5_PHI,,2022,5,USFL,,,,1.0,1.0,30.0,4.0,
SYNTHETIC_USFL_2022_W6_PHI,,2022,6,USFL,,,,1.0,1.0,28.0,3.0,
SYNTHETIC_USFL_2022_W7_PHI,,2022,7,USFL,,,1.0,2.0,1.0,24.0,6.0,1.0
SYNTHETIC_USFL_2022_W8_PHI,,2022,8,USFL,,,,1.0,2.0,24.0,0.0,
SYNTHETIC_USFL_2022_W9_PHI,,2022,9,USFL,,,,2.0,2.0,16.0,2.0,
SYNTHETIC_USFL_2022_W10_PHI,,2022,10,USFL,,,,0.0,0.0,26.0,2.0,
SYNTHETIC_USFL_2022_W11_PHI,,2022,11,USFL,,,,0.0,2.0,14.0,2.0,
