game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_SHRED,,,2,AUDL,,,0.0,1.0,,,0.0,1.0,,,,0.0,39.0,75.0
SYNTHETIC_AUDL_W3_SHRED,,,3,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-06-24-SD-SLC,2022-06-24,2022,5,,SD,SLC,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-08-SLC-SEA,2022-07-08,2022,7,,SLC,SEA,0.0,0.0,,,0.0,0.0,,,,3.0,15.0,62.0
2022-07-09-SLC-POR,2022-07-09,2022,7,,SLC,POR,1.0,2.0,,,0.0,2.0,,,,0.0,16.0,91.0
2022-07-16-SLC-OAK,2022-07-16,2022,8,,SLC,OAK,2.0,0.0,,,0.0,0.0,,,,0.0,15.0,33.0
2022-07-22-LA-SLC,2022-07-22,2022,9,,LA,SLC,0.0,1.0,,,0.0,0.0,,,,1.0,87.0,5.0
2022-07-29-POR-SLC,2022-07-29,2022,10,,POR,SLC,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2023-04-28-SEA-SLC,2023-04-28,2023,1,,SEA,SLC,,1.0,11.0,7.0,,3.0,1.0,1.0,8.0,1.0,158.0,53.0
2023-05-05-SLC-POR,2023-05-05,2023,2,,SLC,POR,,,7.0,6.0,,,1.0,,7.0,,51.0,1.0
2023-05-06-SLC-SEA,2023-05-06,2023,2,,SLC,SEA,1.0,,,,,1.0,,,,,,
2023-05-13-SLC-OAK,2023-05-13,2023,3,,SLC,OAK,,,4.0,3.0,,,,,4.0,1.0,65.0,9.0
2023-05-19-LA-SLC,2023-05-19,2023,4,,LA,SLC,,,6.0,6.0,,,1.0,,6.0,,46.0,78.0
2023-06-03-OAK-SLC,2023-06-03,2023,6,,OAK,SLC,1.0,1.0,3.0,3.0,,,,,4.0,1.0,78.0,28.0
2023-06-09-SLC-COL,2023-06-09,2023,7,,SLC,COL,1.0,,4.0,3.0,,,,,3.0,,64.0,34.0
2023-06-16-COL-SLC,2023-06-16,2023,8,,COL,SLC,1.0,2.0,3.0,2.0,,,,,3.0,1.0,30.0,12.0
