game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_SHRED,,,2,AUDL,,,2.0,0.0,,,0.0,4.0,,,,0.0,107.0,118.0
SYNTHETIC_AUDL_W3_SHRED,,,3,AUDL,,,4.0,0.0,,,0.0,2.0,,,,0.0,105.0,131.0
2022-06-24-SD-SLC,2022-06-24,2022,5,,SD,SLC,1.0,0.0,,,1.0,1.0,,,,1.0,99.0,129.0
2022-07-08-SLC-SEA,2022-07-08,2022,7,,SLC,SEA,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-09-SLC-POR,2022-07-09,2022,7,,SLC,POR,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-16-SLC-OAK,2022-07-16,2022,8,,SLC,OAK,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-22-LA-SLC,2022-07-22,2022,9,,LA,SLC,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-29-POR-SLC,2022-07-29,2022,10,,POR,SLC,3.0,1.0,,,1.0,1.0,,,,1.0,176.0,125.0
2023-04-28-SEA-SLC,2023-04-28,2023,1,,SEA,SLC,1.0,1.0,6.0,8.0,,,1.0,1.0,8.0,,31.0,58.0
2023-05-05-SLC-POR,2023-05-05,2023,2,,SLC,POR,,,1.0,1.0,,,1.0,,1.0,1.0,26.0,3.0
2023-05-06-SLC-SEA,2023-05-06,2023,2,,SLC,SEA,,,,,,1.0,,,,,,
2023-05-19-LA-SLC,2023-05-19,2023,4,,LA,SLC,1.0,,14.0,11.0,,2.0,2.0,1.0,13.0,2.0,168.0,135.0
