game_id,date,season,week,league,away,home,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
2452435,,,1,,,,7.0,4.0,0.0,0.0,0.0,6.0,0.0
2660094,,,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2457580,,,2,,,,0.0,0.0,0.0,1.0,0.0,5.0,1.0
2559386,,,2,,,,1.0,0.0,0.0,1.0,0.0,3.0,0.0
2463135,,,3,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2559392,,,3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2463415,,,4,,,,2.0,0.0,0.0,0.0,0.0,6.0,1.0
2559398,,,4,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2463418,,,5,,,,2.0,0.0,0.0,1.0,1.0,2.0,0.0
2559405,,,5,,,,1.0,0.0,0.0,1.0,0.0,5.0,0.0
2464828,,,6,,,,1.0,0.0,0.0,1.0,1.0,5.0,0.0
2559380,,,6,,,,3.0,0.0,0.0,6.0,3.0,3.0,0.0
2559415,,,6,,,,0.0,0.0,0.0,1.0,1.0,1.0,1.0
