game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W2_SOL,,2022,2,AUDL,,,4.0,0.0,,,0.0,3.0,,,,,,2.0,497.0,13.0
2022-06-17-ATX-CHI,2022-06-17,2022,4,,ATX,CHI,2.0,0.0,,,0.0,4.0,,,,,,2.0,335.0,78.0
2022-06-18-ATX-MAD,2022-06-18,2022,4,,ATX,MAD,2.0,1.0,,,0.0,4.0,,,,,,2.0,423.0,6.0
2022-06-25-DAL-ATX,2022-06-25,2022,5,,DAL,ATX,4.0,0.0,,,0.0,1.0,,,,,,3.0,145.0,-3.0
2022-07-02-ATX-DAL,2022-07-02,2022,6,,ATX,DAL,6.0,0.0,,,0.0,2.0,,,,,,2.0,181.0,78.0
2022-07-09-ATL-ATX,2022-07-09,2022,7,AUDL,hustle,sol,4.0,2.0,,,0.0,1.0,,,,,,4.0,205.0,300.0
2022-07-16-DAL-ATX,2022-07-16,2022,8,AUDL,legion,sol,9.0,1.0,,,0.0,1.0,,,,,,3.0,287.0,340.0
2022-07-29-TB-ATX,2022-07-29,2022,10,AUDL,cannons,sol,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2023-04-29-ATX-HTX,2023-04-29,2023,1,AUDL,AUSTIN SOL,HOUSTON HAVOC,2.0,1.0,23.0,17.0,,4.0,2.0,1.0,,1.0,19.0,2.0,235.0,164.0
2023-05-06-DAL-ATX,2023-05-06,2023,2,AUDL,DALLAS LEGION,AUSTIN SOL,1.0,2.0,18.0,15.0,,2.0,2.0,1.0,,,17.0,2.0,246.0,76.0
2023-05-12-ATX-ATL,2023-05-12,2023,3,AUDL,AUSTIN SOL,ATLANTA HUSTLE,1.0,,21.0,17.0,,2.0,3.0,1.0,,2.0,20.0,3.0,270.0,254.0
2023-05-20-SD-ATX,2023-05-20,2023,4,AUDL,SAN DIEGO GROWLERS,AUSTIN SOL,4.0,,16.0,18.0,,1.0,2.0,2.0,,,19.0,,168.0,171.0
2023-05-28-ATX-DAL,2023-05-28,2023,5,AUDL,AUSTIN SOL,DALLAS LEGION,1.0,1.0,21.0,22.0,1.0,2.0,2.0,,1.0,,24.0,2.0,246.0,113.0
2023-06-02-HTX-ATX,2023-06-02,2023,6,AUDL,HOUSTON HAVOC,AUSTIN SOL,2.0,1.0,25.0,21.0,3.0,3.0,1.0,2.0,,,23.0,1.0,221.0,156.0
2023-06-10-CAR-ATX,2023-06-10,2023,7,AUDL,CAROLINA FLYERS,AUSTIN SOL,4.0,,25.0,27.0,2.0,2.0,3.0,4.0,,,29.0,1.0,224.0,290.0
2023-07-01-DAL-ATX,2023-07-01,2023,10,AUDL,DALLAS LEGION,AUSTIN SOL,1.0,,6.0,5.0,1.0,,,1.0,,,7.0,2.0,38.0,52.0
2023-07-07-HTX-ATX,2023-07-07,2023,11,AUDL,HOUSTON HAVOC,AUSTIN SOL,6.0,0.0,24.0,26.0,,0.0,2.0,3.0,,,29.0,3.0,217.0,263.0
2024-05-03-HTX-ATX,2024-05-03,2024,2,UFA,havoc,sol,4.0,1.0,,,0.0,0.0,,,,,,4.0,152.0,347.0
2024-05-11-ATX-DAL,2024-05-11,2024,3,UFA,sol,legion,5.0,1.0,,,0.0,5.0,,,,,,2.0,266.0,363.0
2024-05-25-CHI-ATX,2024-05-25,2024,6,UFA,union,sol,2.0,0.0,,,0.0,0.0,,,,,,6.0,81.0,133.0
2024-05-31-CAR-ATX,2024-05-31,2024,6,UFA,flyers,sol,1.0,0.0,,,0.0,1.0,,,,,,1.0,97.0,60.0
2024-06-01-ATX-HTX,2024-06-01,2024,6,UFA,sol,havoc,2.0,0.0,,,0.0,2.0,,,,,,3.0,196.0,146.0
2024-06-07-ATX-ATL,2024-06-07,2024,7,UFA,sol,hustle,2.0,0.0,,,0.0,0.0,,,,,,1.0,12.0,132.0
2024-06-08-ATX-CAR,2024-06-08,2024,7,UFA,sol,flyers,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-06-15-DAL-ATX,2024-06-15,2024,8,UFA,legion,sol,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-06-21-ATX-DAL,2024-06-21,2024,9,UFA,sol,legion,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-06-29-ATL-ATX,2024-06-29,2024,10,UFA,hustle,sol,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-07-06-HTX-ATX,2024-07-06,2024,11,UFA,havoc,sol,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
2024-07-20-ATX-DAL,2024-07-20,2024,13,UFA,sol,legion,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,0.0
