game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W1_CASCADES,,,1,AUDL,,,1.0,1.0,,,0.0,0.0,,,1.0,50.0,25.0
SYNTHETIC_AUDL_W2_CASCADES,,,2,AUDL,,,1.0,2.0,,,0.0,0.0,,,1.0,68.0,5.0
2022-06-17-SEA-OAK,2022-06-17,2022,4,,SEA,OAK,0.0,1.0,,,0.0,0.0,,,1.0,78.0,82.0
2022-06-18-SEA-COL,2022-06-18,2022,4,,SEA,COL,2.0,0.0,,,1.0,2.0,,,0.0,131.0,169.0
2022-06-25-OAK-SEA,2022-06-25,2022,5,,OAK,SEA,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2022-07-08-SLC-SEA,2022-07-08,2022,7,,SLC,SEA,0.0,1.0,,,0.0,1.0,,,0.0,13.0,36.0
2022-07-23-SD-SEA,2022-07-23,2022,9,,SD,SEA,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2023-04-29-ATX-HTX,2023-04-29,2023,1,,ATX,HTX,,1.0,1.0,1.0,,,1.0,1.0,,13.0,13.0
2023-05-06-DAL-ATX,2023-05-06,2023,2,,DAL,ATX,,1.0,5.0,4.0,,2.0,,5.0,1.0,47.0,4.0
2023-05-12-ATX-ATL,2023-05-12,2023,3,,ATX,ATL,,,1.0,,,1.0,,,,9.0,
2023-05-20-SD-ATX,2023-05-20,2023,4,,SD,ATX,,,3.0,4.0,,,,4.0,,34.0,45.0
2023-05-28-ATX-DAL,2023-05-28,2023,5,,ATX,DAL,,1.0,9.0,8.0,,2.0,1.0,9.0,1.0,62.0,48.0
2023-06-10-CAR-ATX,2023-06-10,2023,7,,CAR,ATX,,,2.0,,,1.0,,1.0,1.0,19.0,
2024-04-27-SD-SEA,2024-04-27,2024,1,,SD,SEA,0.0,0.0,,,0.0,0.0,,,0.0,3.0,17.0
2024-05-03-SEA-OAK,2024-05-03,2024,2,,SEA,OAK,1.0,0.0,,,0.0,0.0,,,0.0,59.0,53.0
2024-05-04-SEA-COL,2024-05-04,2024,2,,SEA,COL,1.0,0.0,,,0.0,0.0,,,0.0,84.0,14.0
2024-05-11-OAK-SEA,2024-05-11,2024,3,,OAK,SEA,0.0,0.0,,,0.0,0.0,,,1.0,33.0,29.0
2024-05-25-POR-SEA,2024-05-25,2024,5,,POR,SEA,1.0,1.0,,,0.0,1.0,,,0.0,76.0,13.0
2024-06-01-SEA-SD,2024-06-01,2024,6,,SEA,SD,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-06-02-SEA-LA,2024-06-02,2024,6,,SEA,LA,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-06-07-LA-SEA,2024-06-07,2024,7,,LA,SEA,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-06-15-SEA-POR,2024-06-15,2024,8,,SEA,POR,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-06-29-COL-SEA,2024-06-29,2024,10,,COL,SEA,0.0,1.0,,,0.0,1.0,,,1.0,37.0,-9.0
2024-07-19-SEA-SLC,2024-07-19,2024,13,,SEA,SLC,0.0,0.0,,,0.0,1.0,,,0.0,35.0,66.0
2024-07-21-POR-SEA,2024-07-21,2024,13,,POR,SEA,0.0,0.0,,,2.0,1.0,,,1.0,84.0,-9.0
