game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2021-08-29-1275074,2021-08-29,2021,1,T20I,Norway,Sweden,1.0,0.0,0.0,5.0,1.0,0.0,,,,,,,1.0,,1.0
cricket-t20i-2022-11-13-1339555,2022-11-13,2022,1,T20I,Spain,Norway,13.0,0.0,0.0,4.0,6.0,0.0,24.0,0.0,1.0,22.0,0.0,2.0,,1.0,1.0
cricket-t20i-2024-08-10-1445491,2024-08-10,2024,1,T20I,Norway,Estonia,4.0,0.0,0.0,4.0,1.0,0.0,24.0,0.0,0.0,14.0,1.0,6.0,,,1.0
cricket-t20i-2024-08-11-1445485,2024-08-11,2024,1,T20I,Denmark,Norway,1.0,0.0,0.0,4.0,2.0,0.0,24.0,0.0,0.0,30.0,1.0,7.0,,,1.0
cricket-t20i-2024-08-11-1445489,2024-08-11,2024,1,T20I,Norway,Guernsey,21.0,2.0,0.0,4.0,27.0,0.0,20.0,0.0,1.0,32.0,0.0,3.0,,,1.0
cricket-t20i-2024-09-14-1450198,2024-09-14,2024,1,T20I,Denmark,Norway,3.0,0.0,0.0,4.0,0.0,0.0,24.0,0.0,1.0,28.0,0.0,5.0,,,1.0
cricket-t20i-2024-09-15-1450204,2024-09-15,2024,1,T20I,Norway,Luxembourg,34.0,1.0,0.0,4.0,29.0,0.0,24.0,0.0,0.0,16.0,1.0,3.0,,,1.0
cricket-t20i-2025-04-07-1478411,2025-04-07,2025,1,T20I,Portugal,Norway,8.0,0.0,0.0,4.0,2.0,0.0,24.0,0.0,0.0,24.0,3.0,6.0,,,1.0
cricket-t20i-2025-04-08-1478412,2025-04-08,2025,1,T20I,Portugal,Norway,18.0,0.0,0.0,3.0,11.0,0.0,24.0,0.0,0.0,26.0,0.0,3.0,,,1.0
cricket-t20i-2025-04-09-1478413,2025-04-09,2025,1,T20I,Norway,Portugal,18.0,0.0,0.0,3.0,9.0,0.0,20.0,0.0,0.0,32.0,0.0,4.0,,,1.0
cricket-t20i-2025-08-29-1499022,2025-08-29,2025,1,T20I,Sweden,Norway,13.0,0.0,0.0,5.0,8.0,0.0,24.0,0.0,0.0,39.0,0.0,9.0,,,1.0
cricket-t20i-2025-08-30-1499023,2025-08-30,2025,1,T20I,Finland,Norway,4.0,1.0,0.0,5.0,4.0,0.0,12.0,0.0,0.0,10.0,1.0,2.0,,,1.0
cricket-t20i-2025-08-30-1499026,2025-08-30,2025,1,T20I,Germany,Norway,9.0,2.0,0.0,5.0,9.0,0.0,24.0,0.0,1.0,30.0,1.0,3.0,,,1.0
cricket-t20i-2025-08-31-1499027,2025-08-31,2025,1,T20I,Norway,Denmark,14.0,1.0,0.0,6.0,9.0,0.0,18.0,0.0,1.0,14.0,1.0,2.0,,,1.0
cricket-t20i-2025-10-11-1506186,2025-10-11,2025,1,T20I,Norway,Turkey,17.0,1.0,0.0,5.0,16.0,0.0,18.0,0.0,1.0,21.0,0.0,2.0,,,1.0
cricket-t20i-2025-10-11-1506188,2025-10-11,2025,1,T20I,Norway,Romania,18.0,0.0,0.0,5.0,16.0,0.0,12.0,0.0,0.0,19.0,0.0,2.0,,,1.0
cricket-t20i-2025-10-12-1506189,2025-10-12,2025,1,T20I,Austria,Norway,4.0,0.0,0.0,4.0,1.0,0.0,23.0,0.0,0.0,17.0,1.0,6.0,,,1.0
cricket-t20i-2025-10-12-1506190,2025-10-12,2025,1,T20I,Norway,Bulgaria,34.0,2.0,1.0,5.0,24.0,0.0,24.0,0.0,0.0,15.0,4.0,4.0,,,1.0
