game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W2_AVIATORS,,2022,2,AUDL,,,0.0,0.0,,,0.0,1.0,,,,0.0,28.0,12.0
SYNTHETIC_AUDL_2022_W3_AVIATORS,,2022,3,AUDL,,,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-06-18-SD-LA,2022-06-18,2022,4,,SD,LA,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-02-LA-COL,2022-07-02,2022,6,,LA,COL,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-16-COL-LA,2022-07-16,2022,8,AUDL,summit,aviators,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-22-LA-SLC,2022-07-22,2022,9,AUDL,aviators,shred,0.0,0.0,,,0.0,0.0,,,,0.0,11.0,1.0
2022-07-23-LA-OAK,2022-07-23,2022,9,AUDL,aviators,spiders,0.0,1.0,,,0.0,0.0,,,,1.0,16.0,43.0
2022-07-29-OAK-LA,2022-07-29,2022,10,AUDL,spiders,aviators,1.0,0.0,,,0.0,0.0,,,,0.0,24.0,0.0
2023-06-03-OAK-SLC,2023-06-03,2023,6,AUDL,OAKLAND SPIDERS,SALT LAKE SHRED,1.0,,10.0,9.0,,,,1.0,10.0,1.0,63.0,98.0
2023-06-04-OAK-COL,2023-06-04,2023,6,AUDL,OAKLAND SPIDERS,COLORADO SUMMIT,,,,,,,1.0,,,,,
2023-06-10-SD-OAK,2023-06-10,2023,7,AUDL,SAN DIEGO GROWLERS,OAKLAND SPIDERS,,1.0,4.0,4.0,,,,,4.0,,-5.0,12.0
2023-07-15-LA-OAK,2023-07-15,2023,12,AUDL,LA AVIATORS,OAKLAND SPIDERS,,,14.0,9.0,1.0,3.0,,,11.0,2.0,109.0,39.0
2023-07-21-OAK-LA,2023-07-21,2023,13,AUDL,OAKLAND SPIDERS,LA AVIATORS,,,9.0,8.0,,1.0,,,9.0,1.0,64.0,77.0
